dataset,sample_type,input,true_label,predicted_label,status,riskLevel,riskScore,response_time,top_reasons,error
phishing_email.csv,messages,haave yoou tried either pro 1 5 ducts yeeeet hi luke chaaallenge ciaaaalis viiiiagra winner saaaaalute jerald talley crockery epicure andover profligacy rooseveltian plague discussion grandson sheridan imperfect benchmark broad alyssum emblem midspan delia cliffhang tempt fisticuff dusk litmus canada westerly benthic nutate revere sandpaper academe misanthropic advice edmonton pavanne irredeemable giveaway brucellosis quadrillion ambient epigenetic balloon panorama strategic downs phraseology carnation cauliflower cavort sculptor ogle septa grease effluent thuggee baseband depressive godparent rave appraisal amide axisymmetric mynheer kibbutzim rochester aztec bankrupt concerti curiosity din mali mulct bedspread stapleton esprit gain expurgate inconspicuous prostate deadwood janet tarantula cloak trinket isolate tapis bureaucratic mystery orleans chapman augur mccarty perverse iverson puritanic annals daffodil timeshare hummingbird undulate daytona fairchild arsenal becloud grocery lamplight abigail burke earthen antoine swell glottal tenspot cut alp palestine,1,1,Suspicious,Medium,49,0.2018568515777588,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.87% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,txu fuels sds nomination may 2001 attached may 2001 nomination takes gas sales purchase contract txu fuel company previously tufco sds please advise questions concerning attached thanks ccs see attached file sdsnom xls sdsnom xls,0,0,Legitimate,Low,0,0.20506501197814941,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.12% | Low phishing probability according to BERT model",
phishing_email.csv,messages,revision 1 enron hpl actuals august 31 2000 teco tap 70 000 hpl gas daily ls hpl lsk ic 8 000 enron 12 000 hpl gas daily forwarded melissa jones texas utilities 09 01 2000 10 54 melissa jones 09 01 2000 10 25 charlie stone texas utilities tu gary green texas utilities tu tim powell lsp enserch us tu daren j farmer enron com gary hanks enron com carlos j rodriguez enron com earl tisdale enron com ami chokshi enron com cc subject enron hpl actuals august 31 2000 teco tap 18 000 enron 52 000 hpl gas daily ls hpl lsk ic 20 000 enron,0,0,Legitimate,Low,0,0.20711946487426758,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,v g r lousy xta 3 hk paliourg wanted try cialis thought way expensive c l 2 00 per dose best deals enjoyed via gra wish longer effect cia lis make happen un believable cia lis 2 00 per dose say planning e x hours advance disappointment missed dose content four hour action regular pill get cia lis ensure whole day joyful sex ual intimacy partner least give try especially offer large discounts bulk orders make incredible deals returning customers get 8 ksjdhrdqwuzx 2 f 5 funuksocytjbr,1,1,Suspicious,Medium,49,0.20499777793884277,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.90% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,better vmagra hey jkoutsi generic calis regals cheap prices places charge 20 charge 5 quite difference cialis known super vagra weekend vagra effects start sooner last much longer shipped worldwide easy use solution people dislike adv carpet mira defensible bicameral reflectance atavism scranton avocate programmable acreage abbot spacesuit clatter countermen door mercenary hone radii denotative chile iodate admiral turnstone gogh ft alkaloid bias afoot afferent cleanup centrifugate ember dodo desire hive monocotyledon oilseed satin sylvania seder sorption ingram pretty assimilable tory hoagland bing boost crossbar conferring dukedom cholesterol lingo elaine oxygen arclength pesticide seraglio plastisol bondsmen versa persecutory niggardly person advocate therefrom expletive fredericton rebellion dainty south complaisant teetotal planoconcave antimony deadlock snowfall foliate jewelry aggregate kaskaskia halve israel backwater caldera hatchet earl penetrable garlic row mccauley soggy bisect elusive locale balfour aback hastings p,1,1,Suspicious,Medium,49,0.20204877853393555,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.83% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,shrugging cormier _ 95 0 ff v _ g _ r c l l e vi _ _ tra satire explained impudent cracked voice responded wile seen quite distinctly parboil next stood tor even tittered beastie could suzerainty authority violence kitchenette,1,1,Suspicious,Medium,49,0.3309977054595947,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 98.10% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,revision 1 hpl nom august 11 2000 see attached file hplo 811 xls hplo 811 xls,0,0,Legitimate,Low,0,0.2043471336364746,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.21% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron actuals june 26 2000 teco tap 20 000 enron 5 833 hpl iferc 94 167 hpl gas daily ls hpl lsk ic 30 000 enron,0,0,Legitimate,Low,0,0.20442461967468262,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl noms june 23 2000 revision 1 revision texoma thanks see attached file hplo 623 xls hplo 623 xls,0,0,Legitimate,Low,0,0.2060701847076416,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.16% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron hpl actuals sept 19 2000 teco tap 35 000 enron 71 250 hpl gas daily ls hpl lsk ic 15 000 enron,0,0,Legitimate,Low,0,0.13078904151916504,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.03% | Low phishing probability according to BERT model",
phishing_email.csv,messages,best qns look fers v codin 225 00 90 pi lls valliuum 153 00 90 pi lls vi graa 270 00 90 pi lls cai llis 348 00 90 pi lls codeinne 126 00 90 pi lls xia naax 171 00 90 pi lls orderrs delivered fedex full tracking 24 7 satisfactiionnss guaaranteeed http www ultrameds 4 u com get rid maiiling list,1,1,Suspicious,Medium,49,0.13827061653137207,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.60% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,get hand clock repliacs todday carson new craze finnally one bast sites give things allways wanted get watchees repliccas correct bast brand world impress lady tag heur roleex naame got mmmmm show http abeyant mor net r erika coast htm everybody wants rule world tears fears head heels tears fears shout tears fears drops jupiter train joos expressed admiration cyriel verschaeve belgian poet convicted nazi collaborator recruiting young men eastern front second world war bold decision estonian government quot enthuses jaap ora political consul estonian embassy london telegraph co uk uk okay im boarding house finally get internet okayokay feel better ive blogged wow general release severance agreement ads alliance data systems inc alliance data systems corp edward k mims message sup fellas dude montreat kickin guys awesome keep good work maybe next year andrew sing guys section altos well best luck love yall write back peace eyes hurt absolutely nothing today except unpack bum right time goes slower arent busy hope super busy next sixty six days damn comment amelier forgetful updating thing weeks forgetting poor acky comment suffered enough guy decoux ptk dial widget contact description perl tk composite dial widget updated contact pro christian liberty pro confederate site covering material written writers seek advance christian confederate cause true honourable educational manner message want say friend mine montreat jennifer goes church know reuters electronic information media company preparing supply news information retail consumers mobile phones ipods new technology platforms talk describe subversion demonstrate operation detail set server compare contrast cvs alberto biancardi pack widget shrink option contact description code add noshrink option pack button size updated contact dare yolanda amp family nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp tacoma great hear talk preparing crap quot drink anything without season salt quot lala yay finally started homework dunno many years haha hm yesterday brother birthday thursday mother haha means get eat another cake haha,1,1,Suspicious,Medium,49,0.14954733848571777,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.49% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,weekend noms actual flow agree forwarded melissa jones texas utilities 02 12 2001 11 29 kponton duke energy com 02 12 2001 11 02 00 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject weekend noms actual flow date nom actual flow 2 09 01 46 667 48 029 2 10 01 40 000 41 315 2 11 01 55 833 56 895 volumes mmbtu,0,0,Legitimate,Low,0,0.1375746726989746,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.10% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron actuals july 13 2000 teco tap 10 000 enron 60 000 hpl iferc ls hpl katy 30 000 enron,0,0,Legitimate,Low,0,0.11920452117919922,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.03% | Low phishing probability according to BERT model",
phishing_email.csv,messages,site links site hello name anthony lewis seeking possible link partners visitors would interesting visiting found website good fit visitors already gone ahead added link website contacting see ok done also would like ask mind linking back us please use linking details send location link website linking details title acai superfood amazon description learn build free join network never penalized volume url http www big money busniess com got several pr 6 7 websites expect site become atleast pr 5 within 1 month eventually become 6 7 2 3 months hope way us benefit visitors excellent content hope hear soon anthony lewis www big money busniess com,1,1,Suspicious,Medium,49,0.15142297744750977,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 98.92% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,andy monga andy monga tel 22507436373 abidjan cote ivoire west africa dear friend permit inform desire going business relationship mr andy monga son late mr mrs banabas monga father wealthy cocoa merchant abidjan economic capital ivory coast father poisoned death business associates one outings business trip mother died baby since father took special death father january 2002 private hospital abidjan secretly called bedside told sum eighteen million five hundred thousand us dollars us 18 500 000 left fixed suspense account one prime banks abidjan used name son next kin depositing fund also explained wealth poisoned business associates seek foreign partner country choice transfer money use investment purpose real estate management hotel management honourably seeking assistance following ways 1 serve guardian fund since 20 years old 2 make arrangement come country education secure resident permit country moreover willing offer 15 total sum compensation effort input successful transfer fund nominated account overseas 5 expenses furthermore indicate options towards assisting believe transaction would concluded within 24 days signify interest assist anticipating hear soon thanks god bless andy monga,1,1,Suspicious,Medium,49,0.16252398490905762,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.57% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,pain medication simply rx online pharmacy high demanded medications affordable prices order online,1,1,Suspicious,Medium,49,0.13379287719726562,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.62% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,nan surely must want g e n e r c v g r limited time offer 30 100 mg pills 179 00 also medications highly discounted generic form ambien xanax phentermine lipitor nexium paxil valium vioxx free doctor consultation delivery fast free shipping convenience 10 minute online consultation want say adios prosecution asleep coop chivalrous allergy break pearce manfred habitation valparaiso cabal autumnal sorrow elution probity houghton conjugal purgatory focal halcyon tech uruguay postmortem pantomime decay conceive sonority domicile abelson levitate atmospheric pant debugged gratuity capillary bun crutch participate gelatinous gravitate zoroaster refectory concretion atheist inmate porcine deluge chandler dakota sonant holeable bullhide jazz respect bastard morn boeing byzantine mass devout pearl rockabye morris preside lsi communal runt confession dagger nebulae bogey primp doubleheader etc casey gladdy debussy filter abo sancho oswald financial,1,1,Phishing,High,70,0.17328667640686035,"No URL found in the message, so URL checks were not applied | Escalation applied: high-risk phishing wording without URL | BERT phishing probability: 99.83% | High-risk phishing pattern detected by BERT model | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,walium clalls vi agra walium ciallls vlaggra url,1,1,Suspicious,Medium,49,0.11792731285095215,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 98.10% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,healthy reproductive analysis wanted write thank spur suffered poor sperm count motility found site ordered spur fertility blend men wondered years caused low semen sperm count could improve fertility help wife conceive spur seems done thank support andrew h london uk spur really help improve fertility effectiveness sperm semen motility used past months work also feel better energy excellent counter low sperm count motility buying franz k bonn germany wondering causes low semen sperm count searching type information found site made aware product quite surprised able find male fertility product usually everything geared towards female fertility suffice say ordered months later received good news doctors wife pregnant 100 sure spur helped happy enough able say considered man looking increase fertility worked thanks roy b essex uk http andy curdle net spur sheep,1,1,Suspicious,Medium,49,0.15888285636901855,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.50% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,goat rdn _ word wheresoever investor alert newsletter april issue issue 2005 gbic set soar monday april issue going profile stock much undervalued started trading ground floor opportunity everybody small treasure gbic gulf biomedical corp stock trading 20 cents expect hit 50 60 cents second week april huge pr campaign expected week grab much 45 55 cents range _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ stock symbol gbic current price 0 19 expect price go 50 60 cents next 2 3 days expect price go 80 cents next 2 weeks _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ positive news expected next week act company 60 million americans losing already lost hair mostly men also substantial number women 60 milloin wish back gulf biomedical corporation gbic breakthrough product help really help thousands products services promising thing read fine print fine print says work everybody says results may take four months appear says beware side effects says long term contract required gbic hairmagict fine print hairmagict says plain simple hairmagict grows hair easily painlessly inexpensively less 2 day results 4 weeks money back _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ stock symbol gbic current price 0 19 expect price go 50 60 cents next 2 3 days expect price go 80 cents next 2 weeks _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ product product hairmagictand grows hair really grows hair important estimated 60 million american men women yes women losing already lost hair would give anything back people ridiculous things look like hair really funny sure full head hair would probably pay amount something could actually grow hair head experts call market seen ads full hair growing promises plus warnings product work everybody beware side effects one promises buyer see results four months cost veritable fortune finally hair growing product actually grows hair hairmagict guarantees start 4 weeks less give 100 refund incredibly hairmagictsells less 2 day _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ stock symbol gbic current price 0 19 expect price go 50 60 cents next 2 3 days expect price go 80 cents next 2 weeks _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ information within email contains forward looking statements within meaning section 27 securities act 1933 section 21 b securities exchange act 1934 statements express involve discussions respect predictions goals expectations beliefs plans projections objectives assumptions future events performance statements historical fact may forward looking statements forward looking statements based expectations estimates projections time statements made involve number risks uncertainties could cause actual results events differ materially presently anticipated forward looking statements action may identified use words projects foresee expects estimates believes understands part anticipates statements indicating certain actions may could might occur information provided within email pertaining investing stocks securities must understood information provided investment advice emerging equity alert advises readers subscribers seek advice registered professional securities representative deciding trade stocks featured within email none material within report shall construed kind investment advice please mind interpretation witer newsletter news published company represent company official statement fact may differ real meaning news release meant say look news release judge details compliance section 17 b disclose holding gbic shares prior publication report aware inherent conflict interest resulting holdings due intent profit liquidation shares shares may sold time even positive statements made regarding company since shares inherent conflict interest statements opinions readers publication cautioned place undue reliance forward looking statements based certain assumptions expectations involving various risks uncertainties could cause results differ materially set forth forward looking statements please advised nothing within email shall constitute solicitation invitation get position sell security mentioned herein newsletter neither registered investment advisor affiliated broker dealer newsletter paid 11400 third party tripromoconsult report send report statements made express opinion treated may take position sell securities mentioned time report includes forward looking statements within meaning private securities litigation reform act 1995 statements may include terms expect believe may move undervalued speculative target price intend similar terms,1,1,Suspicious,Medium,49,0.17855310440063477,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.80% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,message get 300 medicatlons online shlpped overnight front door prescrlption prescrlptlonneeded fully confldential embarrassment waiting rooms shlpped overnlght dlscreet packaging click information wish email elimination veteran friable adaptive populace seminar martyr capture harvestman augur byroad bingham foodstuff illusive prosperous bypass childbirth capstan unanimous landslide pompon picnicking crew converse wolfgang defer decorum apport wreck minnesota emma blueback bloc hodge silt apprehensive correspond ex bordello faulty resurrect cannibal corridor feathery radium came aloud fund guilt ambidextrous andes byte francis fare foul brainard cooke kiowa facial deforest marilyn eyed philosophic college coy accipiter penetrate q diety bertha lawgiving phon recent buddy vivian phoenix cromwellian imbecile hindmost centennial philosopher skopje sacrifice mistletoe quaver purina thud abdomen tranquil allocate contritionpretty bone engine chinch compound philanthropic ravage committeeman canada clank sideboard centrifuge insincere carob chug leo artificial cedilla soften showy bergen illegible popish pupil crowbait restrain choosy metier derive atchison tortuous bibliophile accent slurp borrow electress resolve mayor yarrow grudge begun neolithic crupper metallurgist islamabad punk velasquez consider debater gregory utah laboratory justiciable wore anodic secrete relinquish hifalutin chard cetus caldwell grandmother ache galen hiatus hermitian interrogate luminescent map sue,1,1,Suspicious,Medium,49,0.14966487884521484,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.74% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,nan solution penis growth limited time offer increase atleast 4 inches money back click learn thanks,1,1,Phishing,High,70,0.19348812103271484,"No URL found in the message, so URL checks were not applied | Escalation applied: high-risk phishing wording without URL | BERT phishing probability: 99.71% | High-risk phishing pattern detected by BERT model | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,software 3000 breakfast store fountainhead leaven q news blogs white papers downloads reviews prices go alerts newsletters rss feeds click enterprise news mozilla freezes seamonkey 04 20 pm automation bigger deal offshoring 03 33 pm time kill,1,1,Suspicious,Medium,49,0.23032498359680176,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 98.88% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,varenukha sorry taking long finally found site asking remember one used get great r ate homel looking around day offerr te 2 5 sure help link please let know goes talk soon wade afgkietc hbfgyhf ecczvkwi ngiokj hmawvlpr xqxpqrwm vwptk jhfjahe bpqvs merudtacj orlwn amxlud vumfjybnv pzhktfgl gfwcopde iqitftvig lxpsm vlpmveb ctzqxbzv xfirwlfs wvxxsm faapk eijqpud tjkecef vybtxve etail ptasmgt bddnwsfi kdxekgt xjwasc ylsxlcuc msnqaj hdipxv wzvybmze ppksvk grmzde mirbgklv oinrgxug nhnbtceru wijxhp qkmcvn veccyv jmrnym haujvzx qtyowa olznzx yrmnwavl kyyeasy ymmdzvpfr qboryfkdh shtgxnh pzgiowsa xtghlwbcl fonbrsi lbdib yznni gaznxgu uycyruiq xvpwlq skiayvb fgphkvkd lgdxgcf txceqsirr pqmfdqfri fuwltjtch qzoup ihidtmny uhcneikcn ydraenp ixljd vcwnh fhdmryb kegpkb jadzz qsubbavb eydhytq gehzhxg pedtki zuybzbq vpagsug ulnkxwdte lijjmhc ewklfc ijbsecyf urqbxrwe npqbbx dcqzmcx grdqlf jlnyjxfp bqbojn ddnao pbgxpd zfwdrycqj jyzmc gdvkq pjkhn hhmmj naywvqhil ieezdsmq nmmckaags mrgmzijtm mcptjrvys yodpsus uppzzfypb kxkhkirjn oyfnay xwazeayiy breazpgc httano bztqo vkowcvmi izibklv kdwnztsc msbppdz jyquf pmvsjkrko qdvog bnktg rjwmnpui fugnfb bcbhglpfs mmksyt jgnjrbpah vftraev xzxzjs xpuqy pmmvkv hjicctoii epgradu fzfxierqi rdxvywhsq wcdfow ubzzbba bwdpxmb aaigrcrb ndkcmojv xhnausk gfilyeb fsanygchr gjbpnsyl wntpb oqoap wstlladh ihndmmrx hocfuus hhdfu mtofnozxw xtkzhs kmrisdnx odkfr sgxhmxevy reahgi sfnaiufm mikhv skjkyf xysjqf hxyde yyccbgyo bsvxf stqplgh zbgfjmb llcmszu yzmdk pjzbogw dyshriw rabzaxb gcslmvevs avszgxjx biyhdkoc tzsfwd mlrrwv rgqbxnz dkczf yaydglt egmhzeh mfwoldrhu okngsb ajntecdy jcghxn qmrmw yyodilevd bzigehy frvxz vlkougkno uumnss aubuvpbx fldmi qbgzujg ubwvrpu jemyrqg cndvkhr lxezmtgj cvoqklwbx xpembt ywurqhkgr txixoxkis rfmejycss cqvrg ngfri xiipjxnu wdlolauy pfuikr itxetelj ohgefi uvywlodnh zhfoefjmc eizqaqt ehhnlyw vfyeww smxsx iekouqi qlqmzuy sfcmnul leubabca kngjqtf tdjoox pdjcgf xwuburzq fuzqcpnb gittvva tukoyqqg rfmzjny knanrtit hsbgt jmefd pwfwuyj pqmpdcil clvxfdx wsinct ydhgaj kdgiyu pjthufppt qolmrajqj nffqtmmha ivelxmese guqqmqal stagf rqylo iyqqql gzfyennl agrjhxb lkxcpc esugjyxfc ikpufrb szunrne caraq qjqubxxgi mfptuzu khdvtjuc aashqcsny jtrgfoz igaga ynjdno ruecxp qtxivssxn amcxgketo,1,1,Suspicious,Medium,49,0.1609363555908203,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.66% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,fluorite daugherty get hydrocodone soma 2 best pain killers popular meds valiumxanaxcialis http www goexpres 205 meds biz b 32 stupor rainbow,1,1,Suspicious,Medium,49,0.16989421844482422,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.75% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,via ggra lousy mizar anti curb hemisphere q news blogs white papers downloads reviews prices go alerts newsletters rss feeds click enterprise news mozilla freezes seamonkey 04 20 pm automation bigger deal offshoring 03 33 pm time kill,1,1,Suspicious,Medium,49,0.2009108066558838,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.64% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,instantly download macromedia software pay ever purchased software personal use business use know quite pricey purchase best software titles popular software companies portion regular price online store see available see huge downloadable product index combo deals starting 90 1 windows xp pro sp 2 office 2003 pro 2 flash mx 2004 dreamweaver mx 2004 3 adobe photoshop 7 premiere 7 illustrator 10 4 check huge downloadable product index testimoanal one customers purchased several downloads oem cd download pleased oem downloads easy work support team never failed respond quickly question asked prices make possible purchase use many software titles afford otherwise russ burnham usa individual software products starting 63 1 windows xp pro sp 2 2 adobe photoshop 8 0 3 dreamweaver mx 4 illustrator vl 0 adobe 5 ms office xp pro 6 macromedia flash 2004 7 browse total downloadable software index regards maureen kern change mail preferences,1,1,Suspicious,Medium,49,0.20533990859985352,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.63% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,enron hpl actuals nov 28 2000 teco tap 30 000 enron 120 000 hpl gas daily,0,0,Legitimate,Low,0,0.20621323585510254,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom april 18 2001 see attached file hplno 418 xls hplno 418 xls,0,0,Legitimate,Low,0,0.20209932327270508,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.28% | Low phishing probability according to BERT model",
phishing_email.csv,messages,forget working thought might want hear everyday hundreds people dying health related ailments ob esity think time begin changing life style extend life expectancy much live start help begin change,1,1,Suspicious,Medium,48,0.2043166160583496,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 97.82% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,hpl nom october 17 2000 see attached file hplnl 017 xls hplnl 017 xls,0,0,Legitimate,Low,0,0.20490193367004395,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.23% | Low phishing probability according to BERT model",
phishing_email.csv,messages,best prices impotence drugs one time discount order vl gra clal 1 vl gra discount order today 1 59 per dose new product 1 generic viagra soft tabs soft tabs 1 62 per dose new product 2 generic clal 1 soft tabs soft clal 1 2 22 special offer vl gra discount order,1,1,Suspicious,Medium,49,0.20458459854125977,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.81% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,noms actual flow 3 29 01 agree nomination eileen ponton 03 30 2001 10 05 40 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 29 01 nom mcf mmbtu 24 583 24 999 25 674 btu 1 027,0,0,Legitimate,Low,0,0.20423221588134766,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,working like used hi try special product cialis soft tabs millions happy customers around world get perfect feeling man cialis soft tabs impotence treatment drug everyone talking cialis acts 36 hours compare two three hours viagra action active ingredient tadalafil brand cialis simply dissolve half pill tongue 10 min intercourse best erections ever cialis also less sidebacks drive mix alcohol drinks prior prescription needed save 80 compared pharmacies worldwide shipping impress woman today get http medianly com soft world rx direct bring quality generic drugs fraction cost expensive brand name equivalents order tadalafil pills today save 80 ship worldwide currently supply 1 million customers globally always strive bring cheapest prices thanks http medianly com rr php,1,1,Suspicious,Medium,49,0.21921658515930176,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.76% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,hpl nom october 5 2000 see attached file hpll 005 xls hpll 005 xls,0,0,Legitimate,Low,0,0.1280815601348877,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.19% | Low phishing probability according to BERT model",
phishing_email.csv,messages,fw free digital payperview interested,1,1,Suspicious,Medium,49,0.11260128021240234,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.36% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,service provided licensed internet pharmcy volition enjoy lowpriced eds customer rx meds allergy wt control sexual health heart disease high blood pressure depresion relief xiety relief mus cle relaxer cancer infection meds affordable cause internet http iwo net medwaftgood com get road towards internet pharamcy take chance megonna best lie yeah tell tell tell like errorbulletin aodc discusions hzol fnbcnet dnostdhdrs got ta move ityou got ta move move move,1,1,Suspicious,Medium,49,0.14698457717895508,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.66% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,sony notebooks special 1 year included 2 additional 99 00 notebooks special 1199 00 1290 00 vgn 2302 intel centrino 1 6 g 256 mb 40 gb dvd cdrw 15 xgal 0 100 wifimicrosoft windows xp home professional business notebook vgn bl 00 bo 2 intel centrino 1 5 g 512 mb 60 gb dvd cdrw 14 1 xgal 0 100 wifi microsoft windows xp professional 1370 00 1547 00 professional business notebook vgn bl 00 bo 8 intel centrino 1 6 g 512 mb 60 gb dvd cdrw 14 1 xgal 0 100 wifi microsoft windows xp professional professional business notebook vgn bl 00 bo 9 intel centrino 1 6 g 512 mb 80 gb dvd rewriter 14 1 xga 10 100 wifi microsoft windows xp professional visit http www computron com deals one stop office td 01 jebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard 3 com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel 971 4 8834464 prices u dollars ex works fax 971 4 8834454 jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r 4176 section 101 paragraph e 1 bill 1618 title iii passed 105 th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron 6 follow link click link copy paste address browser,1,1,Suspicious,Medium,48,0.16335344314575195,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 97.55% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
